title,descrpition,Themes,Data Type,Data Sub-type,licence,publisher.name,publisher.mbox,contactPoint.fn,contactPoint.hasPhone,contactPoint.hasEmail,landingPage,temporal range,temporal start,temporal end,spatial,depth,distribution.0.downloadURL,distribution.0.title
HS36 Shipping Lane 6,Raw Sound Velocity Profiles and Temperature collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the East Coast of the South Island (shipping lane extending from Banks Peninsula to Dunedin) between 24-10-2012 and 24-03-2013.,Hydrography,Oceanographic observations,Raw Sound Velocity Profiles and Temperature,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,24-10-2012-24-03-2013,24-10-2012,24-03-2013,East Coast of the South Island (shipping lane extending from Banks Peninsula to Dunedin),variable,None,HS36 Shipping Lane 6_Hydrography_Oceanographic observations_Raw Sound Velocity Profiles and Temperature
HS36 Shipping Lane 6,Report of Survey collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the East Coast of the South Island (shipping lane extending from Banks Peninsula to Dunedin) between 24-10-2012 and 24-03-2013.,Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,24-10-2012-24-03-2013,24-10-2012,24-03-2013,East Coast of the South Island (shipping lane extending from Banks Peninsula to Dunedin),variable,None,HS36 Shipping Lane 6_Survey_Report_Report of Survey
HS36 Shipping Lane 6,Sounding Sort collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the East Coast of the South Island (shipping lane extending from Banks Peninsula to Dunedin) between 24-10-2012 and 24-03-2013.,Hydrography,Bathymetry,Sounding Sort,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,24-10-2012-24-03-2013,24-10-2012,24-03-2013,East Coast of the South Island (shipping lane extending from Banks Peninsula to Dunedin),variable,None,HS36 Shipping Lane 6_Hydrography_Bathymetry_Sounding Sort
HS36 Shipping Lane 6,Standard Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the East Coast of the South Island (shipping lane extending from Banks Peninsula to Dunedin) between 24-10-2012 and 24-03-2013.,Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,24-10-2012-24-03-2013,24-10-2012,24-03-2013,East Coast of the South Island (shipping lane extending from Banks Peninsula to Dunedin),variable,None,HS36 Shipping Lane 6_Hydrography_Fairsheets_Standard Sheets
HS36 Shipping Lane 6,Tide Data collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the East Coast of the South Island (shipping lane extending from Banks Peninsula to Dunedin) between 24-10-2012 and 24-03-2013.,Hydrography,Sea level,Tide Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,24-10-2012-24-03-2013,24-10-2012,24-03-2013,East Coast of the South Island (shipping lane extending from Banks Peninsula to Dunedin),variable,None,HS36 Shipping Lane 6_Hydrography_Sea level_Tide Data
HS35 Whitianga,Ancilliary Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Whitianga between 02-02-2013 and 13-02-2013.,Hydrography,Fairsheets,Ancilliary Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,02-02-2013-13-02-2013,02-02-2013,13-02-2013,Whitianga,variable,None,HS35 Whitianga_Hydrography_Fairsheets_Ancilliary Sheets
HS35 Whitianga,Bathymetric Contours collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Whitianga between 02-02-2013 and 13-02-2013.,Hydrography,Bathymetry,Bathymetric Contours,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,02-02-2013-13-02-2013,02-02-2013,13-02-2013,Whitianga,variable,None,HS35 Whitianga_Hydrography_Bathymetry_Bathymetric Contours
HS35 Whitianga,Calibrations Data collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Whitianga between 02-02-2013 and 13-02-2013.,Survey,Data Pack,Calibrations Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,02-02-2013-13-02-2013,02-02-2013,13-02-2013,Whitianga,variable,None,HS35 Whitianga_Survey_Data Pack_Calibrations Data
HS35 Whitianga,Coastline collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Whitianga between 02-02-2013 and 13-02-2013.,Hydrography,Sea level,Coastline,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,02-02-2013-13-02-2013,02-02-2013,13-02-2013,Whitianga,variable,None,HS35 Whitianga_Hydrography_Sea level_Coastline
HS35 Whitianga,Index Sheet Information collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Whitianga between 02-02-2013 and 13-02-2013.,Hydrography,Fairsheets,Index Sheet Information,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,02-02-2013-13-02-2013,02-02-2013,13-02-2013,Whitianga,variable,None,HS35 Whitianga_Hydrography_Fairsheets_Index Sheet Information
HS35 Whitianga,Processed Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Whitianga between 02-02-2013 and 13-02-2013.,Hydrography,Bathymetry,Processed Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,02-02-2013-13-02-2013,02-02-2013,13-02-2013,Whitianga,variable,None,HS35 Whitianga_Hydrography_Bathymetry_Processed Bathymetry
HS35 Whitianga,Processed Gridded Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Whitianga between 02-02-2013 and 13-02-2013.,Hydrography,Bathymetry,Processed Gridded Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,02-02-2013-13-02-2013,02-02-2013,13-02-2013,Whitianga,variable,None,HS35 Whitianga_Hydrography_Bathymetry_Processed Gridded Bathymetry
HS35 Whitianga,Raw Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Whitianga between 02-02-2013 and 13-02-2013.,Hydrography,Bathymetry,Raw Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,02-02-2013-13-02-2013,02-02-2013,13-02-2013,Whitianga,variable,None,HS35 Whitianga_Hydrography_Bathymetry_Raw Bathymetry
HS35 Whitianga,Raw Seafloor reflectance collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Whitianga between 02-02-2013 and 13-02-2013.,Hydrography,Seafloor reflectance/ backscatter,Raw Seafloor reflectance,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,02-02-2013-13-02-2013,02-02-2013,13-02-2013,Whitianga,variable,None,HS35 Whitianga_Hydrography_Seafloor reflectance/ backscatter_Raw Seafloor reflectance
HS35 Whitianga,Raw Sound Velocity Profiles and Temperature collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Whitianga between 02-02-2013 and 13-02-2013.,Hydrography,Oceanographic observations,Raw Sound Velocity Profiles and Temperature,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,02-02-2013-13-02-2013,02-02-2013,13-02-2013,Whitianga,variable,None,HS35 Whitianga_Hydrography_Oceanographic observations_Raw Sound Velocity Profiles and Temperature
HS35 Whitianga,Report of Survey collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Whitianga between 02-02-2013 and 13-02-2013.,Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,02-02-2013-13-02-2013,02-02-2013,13-02-2013,Whitianga,variable,None,HS35 Whitianga_Survey_Report_Report of Survey
HS35 Whitianga,Sounding Sort collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Whitianga between 02-02-2013 and 13-02-2013.,Hydrography,Bathymetry,Sounding Sort,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,02-02-2013-13-02-2013,02-02-2013,13-02-2013,Whitianga,variable,None,HS35 Whitianga_Hydrography_Bathymetry_Sounding Sort
HS35 Whitianga,Standard Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Whitianga between 02-02-2013 and 13-02-2013.,Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,02-02-2013-13-02-2013,02-02-2013,13-02-2013,Whitianga,variable,None,HS35 Whitianga_Hydrography_Fairsheets_Standard Sheets
HS35 Whitianga,Tide Data collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Whitianga between 02-02-2013 and 13-02-2013.,Hydrography,Sea level,Tide Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,02-02-2013-13-02-2013,02-02-2013,13-02-2013,Whitianga,variable,None,HS35 Whitianga_Hydrography_Sea level_Tide Data
HS33 Poor Knights Islands,Ancilliary Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Poor Knights Islands between 12-03-2011 and 11-04-2011.,Hydrography,Fairsheets,Ancilliary Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-03-2011-11-04-2011,12-03-2011,11-04-2011,Poor Knights Islands,variable,None,HS33 Poor Knights Islands_Hydrography_Fairsheets_Ancilliary Sheets
HS33 Poor Knights Islands,Calibrations Data collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Poor Knights Islands between 12-03-2011 and 11-04-2011.,Survey,Data Pack,Calibrations Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-03-2011-11-04-2011,12-03-2011,11-04-2011,Poor Knights Islands,variable,None,HS33 Poor Knights Islands_Survey_Data Pack_Calibrations Data
HS33 Poor Knights Islands,Coastline collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Poor Knights Islands between 12-03-2011 and 11-04-2011.,Hydrography,Sea level,Coastline,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-03-2011-11-04-2011,12-03-2011,11-04-2011,Poor Knights Islands,variable,None,HS33 Poor Knights Islands_Hydrography_Sea level_Coastline
HS33 Poor Knights Islands,Index Sheet Information collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Poor Knights Islands between 12-03-2011 and 11-04-2011.,Hydrography,Fairsheets,Index Sheet Information,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-03-2011-11-04-2011,12-03-2011,11-04-2011,Poor Knights Islands,variable,None,HS33 Poor Knights Islands_Hydrography_Fairsheets_Index Sheet Information
HS33 Poor Knights Islands,Processed Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Poor Knights Islands between 12-03-2011 and 11-04-2011.,Hydrography,Bathymetry,Processed Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-03-2011-11-04-2011,12-03-2011,11-04-2011,Poor Knights Islands,variable,None,HS33 Poor Knights Islands_Hydrography_Bathymetry_Processed Bathymetry
HS33 Poor Knights Islands,Raw Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Poor Knights Islands between 12-03-2011 and 11-04-2011.,Hydrography,Bathymetry,Raw Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-03-2011-11-04-2011,12-03-2011,11-04-2011,Poor Knights Islands,variable,None,HS33 Poor Knights Islands_Hydrography_Bathymetry_Raw Bathymetry
HS33 Poor Knights Islands,Raw Sound Velocity Profiles collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Poor Knights Islands between 12-03-2011 and 11-04-2011.,Hydrography,Oceanographic observations,Raw Sound Velocity Profiles,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-03-2011-11-04-2011,12-03-2011,11-04-2011,Poor Knights Islands,variable,None,HS33 Poor Knights Islands_Hydrography_Oceanographic observations_Raw Sound Velocity Profiles
HS33 Poor Knights Islands,Report of Survey collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Poor Knights Islands between 12-03-2011 and 11-04-2011.,Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-03-2011-11-04-2011,12-03-2011,11-04-2011,Poor Knights Islands,variable,None,HS33 Poor Knights Islands_Survey_Report_Report of Survey
HS33 Poor Knights Islands,Sounding Sort collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Poor Knights Islands between 12-03-2011 and 11-04-2011.,Hydrography,Bathymetry,Sounding Sort,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-03-2011-11-04-2011,12-03-2011,11-04-2011,Poor Knights Islands,variable,None,HS33 Poor Knights Islands_Hydrography_Bathymetry_Sounding Sort
HS33 Poor Knights Islands,Standard Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Poor Knights Islands between 12-03-2011 and 11-04-2011.,Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-03-2011-11-04-2011,12-03-2011,11-04-2011,Poor Knights Islands,variable,None,HS33 Poor Knights Islands_Hydrography_Fairsheets_Standard Sheets
HS32 Mercury Bay,Ancilliary Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Hydrography,Fairsheets,Ancilliary Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Hydrography_Fairsheets_Ancilliary Sheets
HS32 Mercury Bay,Bathymetric Contours collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Hydrography,Bathymetry,Bathymetric Contours,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Hydrography_Bathymetry_Bathymetric Contours
HS32 Mercury Bay,Calibrations Data collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Survey,Data Pack,Calibrations Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Survey_Data Pack_Calibrations Data
HS32 Mercury Bay,Coastline collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Hydrography,Sea level,Coastline,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Hydrography_Sea level_Coastline
HS32 Mercury Bay,Colour Depth Encoded Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Hydrography,Fairsheets,Colour Depth Encoded Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Hydrography_Fairsheets_Colour Depth Encoded Sheets
HS32 Mercury Bay,Index Sheet Information collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Hydrography,Fairsheets,Index Sheet Information,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Hydrography_Fairsheets_Index Sheet Information
HS32 Mercury Bay,Navigation and Motion Data collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Survey,Navigation,Navigation and Motion Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Survey_Navigation_Navigation and Motion Data
HS32 Mercury Bay,Processed Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Hydrography,Bathymetry,Processed Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Hydrography_Bathymetry_Processed Bathymetry
HS32 Mercury Bay,Processed Gridded Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Hydrography,Bathymetry,Processed Gridded Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Hydrography_Bathymetry_Processed Gridded Bathymetry
HS32 Mercury Bay,Processed Side Scan Sonar Mosaic collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Hydrography,Seafloor reflectance/ backscatter,Processed Side Scan Sonar Mosaic,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Hydrography_Seafloor reflectance/ backscatter_Processed Side Scan Sonar Mosaic
HS32 Mercury Bay,Raw Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Hydrography,Bathymetry,Raw Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Hydrography_Bathymetry_Raw Bathymetry
HS32 Mercury Bay,Raw Seafloor reflectance collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Hydrography,Seafloor reflectance/ backscatter,Raw Seafloor reflectance,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Hydrography_Seafloor reflectance/ backscatter_Raw Seafloor reflectance
HS32 Mercury Bay,Raw Sound Velocity Profiles and Temperature collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Hydrography,Oceanographic observations,Raw Sound Velocity Profiles and Temperature,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Hydrography_Oceanographic observations_Raw Sound Velocity Profiles and Temperature
HS32 Mercury Bay,Report of Survey collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Survey_Report_Report of Survey
HS32 Mercury Bay,Sounding Sort collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Hydrography,Bathymetry,Sounding Sort,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Hydrography_Bathymetry_Sounding Sort
HS32 Mercury Bay,Standard Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Hydrography_Fairsheets_Standard Sheets
HS32 Mercury Bay,Tide Data collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in Mercury Bay between 12-02-2011 and 20-02-2011.,Hydrography,Sea level,Tide Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,12-02-2011-20-02-2011,12-02-2011,20-02-2011,Mercury Bay,variable,None,HS32 Mercury Bay_Hydrography_Sea level_Tide Data
HS31 Chatham Islands,Ancilliary Sheets collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Hydrography,Fairsheets,Ancilliary Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Hydrography_Fairsheets_Ancilliary Sheets
HS31 Chatham Islands,Bathymetric Contours collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Hydrography,Bathymetry,Bathymetric Contours,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Hydrography_Bathymetry_Bathymetric Contours
HS31 Chatham Islands,Calibrations Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Survey,Data Pack,Calibrations Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Survey_Data Pack_Calibrations Data
HS31 Chatham Islands,Coastline collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Hydrography,Sea level,Coastline,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Hydrography_Sea level_Coastline
HS31 Chatham Islands,Colour Depth Encoded Sheets collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Hydrography,Fairsheets,Colour Depth Encoded Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Hydrography_Fairsheets_Colour Depth Encoded Sheets
HS31 Chatham Islands,Geodetic Data Pack collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Survey,Geodetic,Geodetic Data Pack,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Survey_Geodetic_Geodetic Data Pack
HS31 Chatham Islands,Index Sheet Information collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Hydrography,Fairsheets,Index Sheet Information,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Hydrography_Fairsheets_Index Sheet Information
HS31 Chatham Islands,Processed Bathymetry collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Hydrography,Bathymetry,Processed Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Hydrography_Bathymetry_Processed Bathymetry
